n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
16384,0.600000,0.200000,17718,32244,0.240267,0.000000,71934300.000000,199.845256,5003871.588380,91.142538,2938800.000000,10971825.234790,9372103200.000000,26037.236283,38406.533978,9446976300.000000,26245.246006,38102.138565,0.007080,0.132080
16384,0.600000,0.001000,17718,32244,0.040717,0.000000,71934300.000000,199.845256,5003871.588380,134.117975,4324500.000000,7456122.095040,9372103200.000000,26037.236283,38406.533978,9448362000.000000,26249.095708,38096.550492,0.030373,0.155373
16384,0.700000,0.010000,26539,41262,0.037279,0.000000,71934300.000000,199.845256,5003871.588380,123.617372,5100700.000000,8089477.914796,9372103200.000000,26037.236283,38406.533978,9449138200.000000,26251.252118,38093.421049,0.030327,0.155327
16384,0.700000,0.050000,26539,41262,0.078525,0.000000,71934300.000000,199.845256,5003871.588380,105.661383,4359800.000000,9464195.605303,9372103200.000000,26037.236283,38406.533978,9448397300.000000,26249.193777,38096.408160,0.019730,0.144730
16384,0.700000,0.100000,26539,41262,0.126710,0.000000,71934300.000000,199.845256,5003871.588380,98.288983,4055600.000000,10174080.284052,9372103200.000000,26037.236283,38406.533978,9448093100.000000,26248.348660,38097.634749,0.015167,0.140167
16384,0.700000,0.200000,26539,41262,0.230683,0.000000,71934300.000000,199.845256,5003871.588380,94.188357,3886400.000000,10617023.466447,9372103200.000000,26037.236283,38406.533978,9447923900.000000,26247.878594,38098.317028,0.010605,0.135605
16384,0.700000,0.001000,26539,41262,0.027365,0.000000,71934300.000000,199.845256,5003871.588380,139.043187,5737200.000000,7192010.039741,9372103200.000000,26037.236283,38406.533978,9449774700.000000,26253.020420,38090.855224,0.045486,0.170486
16384,0.800000,0.010000,41602,56474,0.027695,0.000000,71934300.000000,199.845256,5003871.588380,121.046853,6836000.000000,8261263.897016,9372103200.000000,26037.236283,38406.533978,9450873500.000000,26256.073066,38086.426614,0.047539,0.172539
16384,0.800000,0.050000,41602,56474,0.063719,0.000000,71934300.000000,199.845256,5003871.588380,107.410490,6065900.000000,9310077.647175,9372103200.000000,26037.236283,38406.533978,9450103400.000000,26253.933602,38089.530322,0.030930,0.155930
16384,0.800000,0.100000,41602,56474,0.112499,0.000000,71934300.000000,199.845256,5003871.588380,98.700287,5574000.000000,10131682.813061,9372103200.000000,26037.236283,38406.533978,9449611500.000000,26252.567023,38091.513074,0.023773,0.148773
16384,0.800000,0.200000,41602,56474,0.220702,0.000000,71934300.000000,199.845256,5003871.588380,88.534547,4999900.000000,11295025.900518,9372103200.000000,26037.236283,38406.533978,9449037400.000000,26250.972079,38093.827420,0.016617,0.141617
16384,0.800000,0.001000,41602,56474,0.018111,0.000000,71934300.000000,199.845256,5003871.588380,145.762652,8231800.000000,6860467.941398,9372103200.000000,26037.236283,38406.533978,9452269300.000000,26259.950827,38080.802459,0.071304,0.196304
16384,0.900000,0.010000,74628,89650,0.017516,0.000000,71934300.000000,199.845256,5003871.588380,133.722253,11988200.000000,7478186.883769,9372103200.000000,26037.236283,38406.533978,9456025700.000000,26270.386720,38065.674885,0.085274,0.210274
16384,0.900000,0.050000,74628,89650,0.056051,0.000000,71934300.000000,199.845256,5003871.588380,109.036252,9775100.000000,9171261.675072,9372103200.000000,26037.236283,38406.533978,9453812600.000000,26264.238366,38074.585908,0.055473,0.180473
16384,0.900000,0.100000,74628,89650,0.108599,0.000000,71934300.000000,199.845256,5003871.588380,99.556051,8925200.000000,10044592.838256,9372103200.000000,26037.236283,38406.533978,9452962700.000000,26261.877205,38078.009130,0.042641,0.167641
16384,0.900000,0.200000,74628,89650,0.209135,0.000000,71934300.000000,199.845256,5003871.588380,92.152817,8261500.000000,10851540.277189,9372103200.000000,26037.236283,38406.533978,9452299000.000000,26260.033338,38080.682805,0.029808,0.154808
16384,0.900000,0.001000,74628,89650,0.008461,0.000000,71934300.000000,199.845256,5003871.588380,151.539320,13585500.000000,6598947.407162,9372103200.000000,26037.236283,38406.533978,9457623000.000000,26274.824281,38059.245965,0.127914,0.252914
16384,0.950000,0.010000,114362,129440,0.015070,0.000000,71934300.000000,199.845256,5003871.588380,129.103059,16711100.000000,7745749.830951,9372103200.000000,26037.236283,38406.533978,9460748600.000000,26283.507709,38046.672121,0.130676,0.255676
16384,0.950000,0.050000,114362,129440,0.054267,0.000000,71934300.000000,199.845256,5003871.588380,110.720025,14331600.000000,9031789.890871,9372103200.000000,26037.236283,38406.533978,9458369100.000000,26276.897069,38056.243756,0.085007,0.210007
16384,0.950000,0.100000,114362,129440,0.104039,0.000000,71934300.000000,199.845256,5003871.588380,106.701174,13811400.000000,9371968.084336,9372103200.000000,26037.236283,38406.533978,9457848900.000000,26275.451868,38058.336923,0.065338,0.190338
16384,0.950000,0.200000,114362,129440,0.216736,0.000000,71934300.000000,199.845256,5003871.588380,89.765915,11619300.000000,11140085.891577,9372103200.000000,26037.236283,38406.533978,9455656800.000000,26269.361856,38067.159967,0.045670,0.170670
16384,0.950000,0.001000,114362,129440,0.004296,0.000000,71934300.000000,199.845256,5003871.588380,156.931397,20313200.000000,6372211.173030,9372103200.000000,26037.236283,38406.533978,9464350700.000000,26293.514933,38032.191685,0.196014,0.321014
16384,0.990000,0.010000,217710,232831,0.010311,0.000000,71934300.000000,199.845256,5003871.588380,135.560986,31562800.000000,7376753.646698,9372103200.000000,26037.236283,38406.533978,9475600300.000000,26324.768162,37987.039196,0.248764,0.373764
16384,0.990000,0.050000,217710,232831,0.051358,0.000000,71934300.000000,199.845256,5003871.588380,113.968930,26535500.000000,8774321.192365,9372103200.000000,26037.236283,38406.533978,9470573000.000000,26310.801500,38007.203999,0.161827,0.286827
16384,0.990000,0.100000,217710,232831,0.097958,0.000000,71934300.000000,199.845256,5003871.588380,103.533035,24105700.000000,9658752.909063,9372103200.000000,26037.236283,38406.533978,9468143200.000000,26304.051118,38016.957749,0.124382,0.249382
16384,0.990000,0.200000,217710,232831,0.210919,0.000000,71934300.000000,199.845256,5003871.588380,92.051316,21432400.000000,10863505.720311,9372103200.000000,26037.236283,38406.533978,9465469900.000000,26296.624253,38027.694748,0.086945,0.211945
16384,0.990000,0.001000,217710,232831,0.001719,0.000000,71934300.000000,199.845256,5003871.588380,165.197074,38463000.000000,6053375.971713,9372103200.000000,26037.236283,38406.533978,9482500500.000000,26343.938047,37959.396891,0.373146,0.498146
