n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
16384,0.300000,0.200000,1240,96198,0.254836,0.000000,89489800.000000,499.691775,2001233.660149,105.299486,10129600.000000,9496722.476702,13132592900.000000,73329.571165,13637.063249,13232212300.000000,73885.824446,13534.395907,0.000496,0.125496
16384,0.300000,0.001000,1240,96198,0.082641,0.000000,89489800.000000,499.691775,2001233.660149,106.151895,10211600.000000,9420463.002859,13132592900.000000,73329.571165,13637.063249,13232294300.000000,73886.282316,13534.312035,0.002129,0.127129
16384,0.400000,0.010000,2009,99746,0.061751,0.000000,89489800.000000,499.691775,2001233.660149,105.545085,10527700.000000,9474624.086933,13132592900.000000,73329.571165,13637.063249,13232610400.000000,73888.047350,13533.988728,0.002296,0.127296
16384,0.400000,0.050000,2009,99746,0.093835,0.000000,89489800.000000,499.691775,2001233.660149,103.900908,10363700.000000,9624554.936943,13132592900.000000,73329.571165,13637.063249,13232446400.000000,73887.131610,13534.156466,0.001495,0.126495
16384,0.400000,0.100000,2009,99746,0.140091,0.000000,89489800.000000,499.691775,2001233.660149,104.921501,10465500.000000,9530934.976829,13132592900.000000,73329.571165,13637.063249,13232548200.000000,73887.700039,13534.052345,0.001152,0.126152
16384,0.400000,0.200000,2009,99746,0.232216,0.000000,89489800.000000,499.691775,2001233.660149,103.160026,10289800.000000,9693677.233765,13132592900.000000,73329.571165,13637.063249,13232372500.000000,73886.718968,13534.232051,0.000809,0.125809
16384,0.400000,0.001000,2009,99746,0.055816,0.000000,89489800.000000,499.691775,2001233.660149,103.681351,10341800.000000,9644936.084627,13132592900.000000,73329.571165,13637.063249,13232424500.000000,73887.009325,13534.178865,0.003448,0.128448
16384,0.500000,0.010000,2968,102580,0.044139,0.000000,89489800.000000,499.691775,2001233.660149,104.348801,10704100.000000,9583243.803776,13132592900.000000,73329.571165,13637.063249,13232786800.000000,73889.032330,13533.808313,0.003395,0.128395
16384,0.500000,0.050000,2968,102580,0.076687,0.000000,89489800.000000,499.691775,2001233.660149,106.676740,10942900.000000,9374114.722788,13132592900.000000,73329.571165,13637.063249,13233025600.000000,73890.365738,13533.564085,0.002213,0.127213
16384,0.500000,0.100000,2968,102580,0.120110,0.000000,89489800.000000,499.691775,2001233.660149,103.440242,10610900.000000,9667417.466944,13132592900.000000,73329.571165,13637.063249,13232693600.000000,73888.511921,13533.903634,0.001701,0.126701
